Network and Computer Systems Administrators,"795,360",0.7,18.37,"38,210",0.2,13.38,14.35,17.74,21.97,24.29,"27,830","29,840","36,890","45,710","50,520",,
New Accounts Clerks,"54,760",1.7,19.01,"39,540",0.5,13.88,14.53,18.08,22.5,23.95,"28,860","30,210","37,610","46,810","49,810",,
"News Analysts, Reporters, and Journalists","466,910",1.1,32.15,"66,870",0.3,18.57,23.43,29.84,37.55,47.25,"38,620","48,720","62,060","78,110","98,280",,
Nuclear Engineers,"155,250",2.5,25.26,"52,540",0.9,14.31,18.06,22.94,29.61,37.43,"29,770","37,560","47,710","61,590","77,850",,
Nuclear Engineers,"656,640",0.9,19.11,"39,740",0.3,13.96,14.77,18.01,22.39,25.78,"29,040","30,710","37,450","46,570","53,630",,
Nuclear Medicine Technologists,"1,825,980",0.5,19.75,"41,080",0.1,13.56,14.52,18.21,22.87,28.61,"28,200","30,210","37,880","47,570","59,500",,
Nuclear Technicians,"147,170",1.7,17.28,"35,940",0.4,11.79,14.09,17.13,18.86,22.94,"24,510","29,310","35,630","39,230","47,700",,
Nurse Anesthetists,"41,930",2.4,20.85,"43,370",0.6,14.32,17.84,21.17,23.05,29,"29,780","37,110","44,030","47,950","60,320",,
Nurse Midwives,"7,600",13.6,24.49,"50,930",6.9,13.35,14.85,22.55,30.66,38.28,"27,770","30,880","46,910","63,760","79,630",,
Nurse Practitioners,"218,300",1.5,22.02,"45,790",0.5,14.43,17.89,21.89,23.49,29.52,"30,010","37,200","45,520","48,860","61,400",,
Nursing Assistants,"69,400",2.6,16.54,"34,390",0.5,11.27,13.94,15.65,18.03,22.6,"23,430","28,990","32,550","37,500","47,000",,
"Nursing Instructors and Teachers, Postsecondary","2,578,180",0.4,18.75,"38,990",0.1,11.3,14.14,17.81,22.55,28.31,"23,500","29,410","37,030","46,900","58,870",,
Occupational Health and Safety Specialists,"32,920",3.4,17.84,"37,110",0.6,12.5,14.34,17.61,19.92,23.32,"26,000","29,820","36,630","41,420","48,500",,
Occupational Health and Safety Specialists and Technicians,"5,340",6.8,22.12,"46,010",2.1,14,16.48,21.12,27.53,29.93,"29,120","34,270","43,940","57,260","62,260",,
Occupational Therapists,"6,190",3.2,25.68,"53,420",1.5,16.66,18.43,23.16,29.89,38.17,"34,650","38,320","48,160","62,170","79,390",,
Occupational Therapy and Physical Therapist Assistants and Aides,"147,140",1.1,20.47,"42,580",0.4,12,14.33,18.22,23.36,29.68,"24,960","29,800","37,900","48,590","61,730",,
"Office and Administrative Support Workers, All Other","25,770",2.7,26.18,"54,450",0.9,15.58,18.44,23.38,30.3,38.01,"32,400","38,350","48,640","63,020","79,050",,
"Office Machine Operators, Except Computer","13,630",2.7,22.8,"47,430",0.8,14.42,17.12,21.7,27.33,33.39,"29,990","35,610","45,140","56,850","69,450",,
Operating Engineers and Other Construction Equipment Operators,950,12.2,20.81,"43,270",4,10.91,14.24,19.28,28.3,30.77,"22,680","29,630","40,090","58,860","64,010",,
Operations Research Analysts,"25,560",4.7,14.62,"30,400",0.7,11.14,13.67,14.25,15.19,17.86,"23,170","28,430","29,630","31,600","37,140",,
Ophthalmic Laboratory Technicians,"26,180",3.3,17.44,"36,280",0.9,12.26,14.2,17.48,19.39,22.86,"25,490","29,540","36,360","40,330","47,540",,
Ophthalmic Medical Technicians,"277,200",1,15.11,"31,440",0.7,13.57,14,14.25,15.06,17.92,"28,230","29,120","29,630","31,320","37,280",,
"Ophthalmologists, Except Pediatric","34,140",2.6,15.46,"32,150",0.9,10.5,12.44,14.25,17.77,22.19,"21,840","25,880","29,630","36,960","46,160",,
"Opticians, Dispensing","6,100",7.4,17.88,"37,190",2.5,10.57,13.97,15.65,21.26,28.72,"21,980","29,060","32,550","44,220","59,740",,
Optometrists,"6,300",12.1,16.2,"33,690",1.6,12.43,14.19,14.69,17.71,22.64,"25,850","29,510","30,550","36,830","47,090",,
Order Clerks,"4,170",10.9,25.85,"53,760",5,13.46,17.58,22.94,29.91,43.66,"28,010","36,560","47,700","62,200","90,800",,
Order Clerks,"25,510",2.2,21.14,"43,960",1.1,13.85,17.26,22.31,23.45,29.36,"28,810","35,890","46,400","48,770","61,070",,
Orderlies,"3,260",4.7,19.96,"41,520",1.3,13.86,15.5,18.18,22.96,28.48,"28,830","32,230","37,820","47,760","59,240",,
Orthodontists,"3,080",7.5,21.84,"45,430",2,13.59,17.4,22.16,24.71,29.89,"28,270","36,190","46,090","51,400","62,170",,
Other Educational Instruction and Library Occupations,"665,870",0.7,36.09,"75,060",0.3,22.75,27.88,34.62,44.3,51.98,"47,330","58,000","72,010","92,150","108,120",,
Other Healthcare Support Occupations,"12,920",5.7,33.21,"69,070",1.6,22.13,27.13,30.91,38.14,48.19,"46,040","56,430","64,290","79,320","100,240",,
Other Management Occupations,"55,950",3.2,29.53,"61,430",1,17.84,22.65,28.53,36.57,46.52,"37,100","47,110","59,340","76,070","96,750",,
Other Office and Administrative Support Workers,"9,000",6.8,24.12,"50,170",2,14.51,18.17,22.89,28.55,36.51,"30,180","37,790","47,610","59,380","75,940",,
Other Production Occupations,"668,060",1,26.53,"55,190",0.5,15.33,18.38,23.2,29.8,38.92,"31,880","38,240","48,260","61,980","80,940",,
Other Sales and Related Workers,"19,790",5.6,23.42,"48,710",2,13.98,17.46,22.42,28.73,36.5,"29,090","36,310","46,640","59,770","75,920",,
Other Teachers and Instructors,"18,300",5.2,25.9,"53,880",2.3,14.35,17.95,23.11,31.98,39.72,"29,840","37,330","48,060","66,510","82,630",,
Other Transportation Workers,"4,340",11.4,21.34,"44,380",4.1,13.62,14.55,18.82,23.1,31.82,"28,340","30,250","39,140","48,040","66,190",,
Outdoor Power Equipment and Other Small Engine Mechanics,"41,160",3.7,25.64,"53,330",1.9,14.46,18.09,22.99,29.34,37.68,"30,070","37,620","47,810","61,020","78,370",,
Packaging and Filling Machine Operators and Tenders,"186,600",1.5,24.47,"50,900",0.6,15.2,18.19,22.76,28.7,36.74,"31,610","37,840","47,340","59,690","76,410",,
"Packers and Packagers, Hand","2,640",17.9,28.07,"58,380",5.7,17.7,18.73,23.4,33.55,46.63,"36,810","38,960","48,680","69,790","96,980",,
"Painters, Construction and Maintenance","968,760",1.1,21.22,"44,130",0.5,13.86,14.8,18.16,23.1,33.8,"28,820","30,780","37,770","48,040","70,310",,
"Painting, Coating, and Decorating Workers","44,200",3.4,24.32,"50,590",1.3,14.53,18.09,22.58,28.68,37.41,"30,220","37,630","46,960","59,650","77,820",,
"Paper Goods Machine Setters, Operators, and Tenders","3,760",13.3,36.51,"75,950",3,18.35,23.53,36.66,46.33,54.5,"38,170","48,950","76,260","96,360","113,360",,
Paperhangers,"404,820",0.7,27.06,"56,280",0.4,17.38,18.54,23.25,30.14,41.13,"36,150","38,570","48,360","62,690","85,560",,
Paralegals and Legal Assistants,"97,070",2.3,26.35,"54,810",1.1,14.64,18.27,23.09,29.8,45.96,"30,460","38,000","48,040","61,980","95,600",,
Paramedics,"14,580",5.1,31.32,"65,140",1.8,18.26,23.09,29.37,38.02,48.15,"37,980","48,040","61,080","79,080","100,160",,
Parking Attendants,"650,580",0.8,30.44,"63,310",0.5,17.8,22.55,28.87,37.19,47.98,"37,020","46,900","60,040","77,350","99,800",,
Parking Enforcement Workers,"52,700",2.5,24.98,"51,950",1.1,14.65,18.09,22.68,28.92,38.15,"30,470","37,630","47,180","60,150","79,340",,
Passenger Attendants,"30,360",3.9,21.54,"44,810",1.5,14,16.44,19.17,23.49,31.83,"29,120","34,200","39,880","48,850","66,210",,
Passenger Attendants,"28,010",5,27.05,"56,260",2.2,17.29,18.53,23.2,29.81,44.24,"35,970","38,540","48,260","62,010","92,010",,
"Patternmakers, Metal and Plastic","214,220",1.3,22.66,"47,140",0.6,14.31,17.75,21.92,25.63,33.93,"29,770","36,920","45,590","53,310","70,570",,
"Patternmakers, Wood","2,340",15.1,24.79,"51,560",5.2,14.23,18.11,22.89,29.05,36.51,"29,590","37,670","47,610","60,420","75,940",,
Payroll and Timekeeping Clerks,"33,330",3.1,23.32,"48,510",1.6,14.42,17.74,22.11,28.48,36.25,"30,000","36,910","45,980","59,240","75,410",,
Payroll and Timekeeping Clerks,"417,620",1.4,30.46,"63,350",0.7,17.65,22.4,28.79,37.45,48.04,"36,700","46,590","59,880","77,890","99,920",,
"Pediatricians, General","26,980",5.6,26.35,"54,810",3.1,14.5,18.2,23.24,29.41,37.65,"30,160","37,860","48,340","61,170","78,310",,
Personal Care and Service Occupations,"16,420",7.1,28.35,"58,960",2.4,17.75,21.73,23.48,35.33,46.94,"36,930","45,190","48,830","73,490","97,630",,
Personal Financial Advisors,"129,890",1.6,23.51,"48,890",0.7,14.36,17.88,22.65,28.6,35.19,"29,870","37,190","47,110","59,480","73,190",,
"Personal Service Managers, All Other","122,630",2.2,28.25,"58,760",0.9,16.56,18.85,25.69,36.02,45.68,"34,450","39,200","53,440","74,920","95,010",,
Pest Control Workers,"68,620",2.7,29.46,"61,270",1,17.6,21.96,28.15,36.98,47.11,"36,610","45,670","58,550","76,920","98,000",,
Petroleum Engineers,"16,420",8.7,24.38,"50,710",3.2,17.46,18.26,22.92,28.37,34.65,"36,320","37,990","47,670","59,010","72,080",,
Pharmacists,"18,210",4.1,20.85,"43,370",1.7,14.08,16.01,18.21,22.81,31.07,"29,280","33,300","37,870","47,430","64,630",,
Pharmacists,"27,540",4.3,17.95,"37,340",0.9,13.5,14.31,17.64,21.05,23.09,"28,080","29,750","36,690","43,790","48,030",,
Pharmacy Aides,"72,150",2.6,17.66,"36,720",0.6,13.31,14.25,17.48,18.92,22.97,"27,680","29,630","36,360","39,350","47,790",,
Pharmacy Technicians,"8,940",8.4,16.96,"35,270",1.3,13,14.13,16.04,18.25,22.38,"27,040","29,400","33,370","37,970","46,540",,
"Philosophy and Religion Teachers, Postsecondary","45,930",3.2,17.47,"36,350",1.1,13.18,14.07,17.18,18.47,22.9,"27,410","29,260","35,720","38,420","47,630",,
Phlebotomists,"6,830",7,17.31,"36,000",1.7,12.45,14.26,17.48,18.53,22.81,"25,890","29,650","36,360","38,550","47,430",,
Photographers,"27,300",3.3,18.08,"37,610",0.9,12.8,14.26,17.64,20.9,23.31,"26,620","29,660","36,690","43,480","48,490",,
Photographic Process Workers and Processing Machine Operators,"117,830",2.1,32.93,"68,480",1.5,18.32,23.25,29.63,37.95,48.33,"38,110","48,360","61,640","78,940","100,520",,
Physical Scientists,"22,510",5.2,43.91,"91,320",1.3,22.78,29.9,47.05,56.42,62.95,"47,370","62,190","97,860","117,350","130,940",,
Physical Therapist Aides,"24,470",5.7,19.78,"41,140",1.6,13.86,15.35,18.12,22.38,27.99,"28,830","31,920","37,700","46,550","58,210",,
Physical Therapist Assistants and Aides,"44,240",3.3,23.69,"49,280",1,14.48,17.82,22.26,28.56,36.73,"30,110","37,070","46,300","59,400","76,390",,
Physician Assistants,"141,150",1.2,21.32,"44,340",0.4,14.01,17.65,22.06,23.32,29.31,"29,130","36,700","45,880","48,500","60,970",,
Physicians,"21,030",3.6,29.22,"60,770",1.4,18.09,23.11,29.66,37.29,38.82,"37,620","48,070","61,690","77,560","80,740",,
"Physicians, Pathologists","28,620",2.4,21.82,"45,390",0.8,14.09,17.42,21.54,23.97,29.76,"29,310","36,240","44,810","49,850","61,890",,
"Physics Teachers, Postsecondary","30,920",4.4,21.81,"45,370",1.4,14.11,16.87,19.16,23.97,31.83,"29,350","35,090","39,850","49,860","66,210",,
"Pipelayers, Plumbers, Pipefitters, and Steamfitters","7,880",11.6,25.07,"52,140",2.6,17.53,18.4,22.71,29.34,37.02,"36,460","38,270","47,230","61,020","77,000",,
Plant and System Operators,"11,170",8.6,29.73,"61,840",2.6,17.74,22.57,27.1,37.02,46.4,"36,890","46,940","56,380","76,990","96,520",,
"Plant and System Operators, All Other","32,870",4.4,26.76,"55,660",1.4,15.72,18.26,23.28,29.99,38.15,"32,700","37,990","48,410","62,370","79,340",,
Plasterers and Stucco Masons,"35,720",2.8,23.97,"49,850",1.1,16.44,18.17,22.47,28.29,35.73,"34,180","37,790","46,740","58,840","74,320",,
"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","15,800",4.1,25.77,"53,600",1.1,17.74,21.05,23.2,29.25,37.09,"36,910","43,780","48,250","60,830","77,160",,
Podiatrists,"5,370",6.1,27.44,"57,070",1.6,17.73,21.93,25.5,31.66,38.14,"36,880","45,610","53,040","65,850","79,320",,
Police and Sheriff's Patrol Officers,"14,740",3.9,27.61,"57,430",0.7,18.3,22.78,28.99,29.66,37.53,"38,050","47,370","60,300","61,690","78,060",,
Police Officers,"1,850",7.8,28.45,"59,170",1.5,22.52,22.89,28.74,29.81,36.25,"46,840","47,610","59,770","62,000","75,390",,
"Political Science Teachers, Postsecondary","4,450",4.2,27.56,"57,330",0.8,18.27,22.62,27.84,29.34,36.73,"38,000","47,060","57,900","61,030","76,390",,
Political Scientists,"3,150",10.6,28.99,"60,290",2.1,19.94,23.53,29.45,30.24,37.99,"41,480","48,940","61,260","62,890","79,030",,
Postal Service Mail Carriers,"4,450",10.1,20.02,"41,630",3.6,13.86,14.48,18.12,22.85,28.71,"28,830","30,120","37,700","47,530","59,730",,
Postal Service Workers,"34,520",4.3,21.51,"44,730",1.2,14.16,17.62,18.71,22.97,29.25,"29,460","36,660","38,920","47,790","60,830",,
Postmasters and Mail Superintendents,"5,980",6.2,19.65,"40,860",1.2,14.14,16.64,18.15,22.47,25.38,"29,400","34,600","37,760","46,740","52,790",,
"Postsecondary Teachers, All Other","5,380",7.7,24.5,"50,960",1.6,14.86,18.22,23.15,28.75,36.73,"30,900","37,900","48,140","59,790","76,390",,
"Power Plant Operators, Distributors, and Dispatchers","526,240",0.6,35.38,"73,590",0.4,21.06,24.99,34.26,43.94,50.92,"43,800","51,980","71,260","91,390","105,910",,
Prepress Technicians and Workers,"86,420",3.1,21.24,"44,170",0.9,13.95,16.66,19.7,24.25,29.24,"29,010","34,640","40,970","50,440","60,810",,
"Preschool Teachers, Except Special Education","13,700",4.9,30.05,"62,500",1.5,17.74,22.71,29.02,37.4,46.74,"36,900","47,230","60,360","77,800","97,210",,
"Preschool, Elementary, Middle, Secondary, and Special Education Teachers","172,830",1.8,29.02,"60,350",0.7,17.48,22.62,29.02,36.78,39.74,"36,360","47,040","60,370","76,490","82,660",,
"Pressers, Textile, Garment, and Related Materials","18,910",2.8,33.59,"69,860",0.9,18.61,27.38,33.31,38.79,48.49,"38,700","56,960","69,280","80,690","100,860",,
Print Binding and Finishing Workers,"15,880",5,23.43,"48,740",1.1,14.39,17.96,22.55,28.35,33.75,"29,920","37,360","46,910","58,970","70,200",,
Printing Press Operators,"10,710",5,33.97,"70,650",1.5,21.89,28.79,37.14,38.9,46.94,"45,530","59,870","77,250","80,900","97,630",,
Printing Workers,"50,780",1.9,30.88,"64,230",0.7,18.17,23.28,29.68,36.83,46.01,"37,800","48,420","61,730","76,600","95,700",,
Printing Workers,"22,490",2.5,42.13,"87,640",0.9,28.63,36.61,44.91,48.88,57.69,"59,540","76,140","93,420","101,680","120,000",,
Private Detectives and Investigators,"9,000",8.1,21.01,"43,690",1.3,14,17.43,19.55,23.4,28.73,"29,110","36,260","40,670","48,670","59,770",,
Private Detectives and Investigators,"21,540",7,22.18,"46,120",1.5,14.16,17.55,21.54,26.04,31.3,"29,460","36,490","44,790","54,150","65,110",,
Probation Officers and Correctional Treatment Specialists,"77,420",2.9,25.08,"52,170",0.8,14.66,18.32,23.23,29.25,36.65,"30,490","38,110","48,320","60,830","76,240",,
Producers and Directors,"125,440",1.3,33.4,"69,470",0.4,18.4,24.2,31.43,38.24,47.4,"38,270","50,330","65,380","79,540","98,590",,
"Production Workers, All Other","137,300",2,24.36,"50,660",0.7,14.26,17.96,22.73,28.81,36.64,"29,660","37,360","47,270","59,930","76,220",,
"Production, Planning, and Expediting Clerks","16,230",5.1,19.56,"40,690",1.3,13.69,15.08,18.23,22.64,27.73,"28,470","31,370","37,920","47,090","57,680",,
"Production, Planning, and Expediting Clerks","629,780",0.7,23.07,"47,990",0.3,13.95,17.16,22.54,28.82,36.11,"29,010","35,680","46,880","59,950","75,100",,
Proofreaders and Copy Markers,"261,420",1.1,25.49,"53,020",0.3,17.18,20,23.41,29.35,36.61,"35,730","41,600","48,690","61,050","76,150",,
Property Appraisers and Assessors,"35,030",1.8,22.71,"47,250",0.5,14.43,17.93,22.55,28.29,29.76,"30,010","37,280","46,910","58,840","61,900",,
Property Appraisers and Assessors,"145,230",1.2,27.54,"57,280",0.4,17.93,22.61,27.9,30.51,37.7,"37,290","47,020","58,030","63,450","78,420",,
"Property, Real Estate, and Community Association Managers","22,800",1.9,29.04,"60,400",0.7,18,22.69,28.97,37.09,38.86,"37,430","47,200","60,250","77,150","80,840",,
Prosthodontists,"23,080",2.9,22.43,"46,660",0.9,14.07,17.66,22.46,27.19,30.64,"29,260","36,730","46,730","56,550","63,740",,
Protective Service Occupations,"15,020",2.7,20.18,"41,970",1,13.41,14.58,18.35,23.11,29.05,"27,890","30,320","38,170","48,060","60,420",,
"Protective Service Workers, All Other","34,700",2.5,19.41,"40,360",0.6,13.52,14.62,18.05,22.59,27.96,"28,120","30,400","37,540","47,000","58,150",,
Psychiatric Technicians,"14,760",5.1,16.52,"34,360",0.8,12,14,16.68,18.23,22.22,"24,960","29,120","34,690","37,920","46,210",,
Psychiatrists,"16,030",3,21.6,"44,930",1.2,13.98,17.36,20.94,23.88,29.46,"29,080","36,100","43,560","49,660","61,270",,
Psychologists,"93,180",1.6,15.63,"32,520",0.5,11.12,13.59,14.22,17.55,21.73,"23,120","28,260","29,580","36,490","45,190",,
Public Relations and Fundraising Managers,"23,300",4.7,21.88,"45,520",1.1,14.32,17.7,21.66,24.73,29.52,"29,780","36,820","45,060","51,440","61,400",,
Public Relations Managers,"44,870",2,32.36,"67,310",0.7,18.07,23,30.18,38.79,47.92,"37,590","47,840","62,760","80,680","99,680",,
Public Relations Specialists,"356,960",1.3,26.29,"54,690",0.5,16.5,18.49,23.38,29.81,37.6,"34,320","38,450","48,630","62,000","78,210",,
"Pump Operators, Except Wellhead Pumpers","28,120",3.5,21.8,"45,340",1.1,13.68,16.79,21.31,25.91,30.68,"28,450","34,920","44,320","53,890","63,820",,
Purchasing Managers,"373,090",0.7,28.26,"58,780",0.3,17.97,22.72,28.77,32.43,38.11,"37,370","47,260","59,840","67,460","79,270",,
Purchasing Managers,"57,660",1.5,25.75,"53,570",0.5,16.83,19.49,23.51,29.45,36.59,"35,010","40,540","48,900","61,250","76,110",,
Radiation Therapists,"39,240",3.5,29.45,"61,260",1.1,18.2,22.86,29,36.59,39.03,"37,860","47,540","60,330","76,110","81,190",,
Radio and Telecommunications Equipment Installers and Repairers,660,18.6,26.33,"54,760",3.1,17.69,22.59,26.08,30.18,34.68,"36,780","46,980","54,250","62,760","72,130",,
Radiologic Technologists and Technicians,"123,940",1.5,38.01,"79,060",0.5,22.21,29.08,37.65,47.59,51.49,"46,200","60,480","78,310","99,000","107,110",,
Radiologists,"101,530",2.4,29.93,"62,250",0.9,17.86,20.95,28.94,37.96,47.27,"37,140","43,570","60,190","78,960","98,320",,
Rail Transportation Workers,"2,340",13.6,21.28,"44,260",3,13.64,15.75,18.36,23.32,33.32,"28,380","32,760","38,200","48,510","69,300",,
"Rail Transportation Workers, All Other","53,400",3.5,27.13,"56,420",1.3,15.04,18.39,24,33.62,39.35,"31,280","38,250","49,910","69,920","81,850",,
"Rail Yard Engineers, Dinkey Operators, and Hostlers","5,710",5,19.11,"39,740",2,11.74,14.05,17.87,22.45,28.42,"24,420","29,220","37,160","46,700","59,120",,
"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","1,970",13.8,21.86,"45,460",5.9,11.26,14.09,21.27,26.7,35.94,"23,420","29,300","44,250","55,530","74,760",,
"Railroad Brake, Signal, and Switch Operators and Locomotive Firers","11,110",5.2,28.4,"59,070",1.5,17.82,22.43,27.73,34.46,39.07,"37,070","46,650","57,670","71,680","81,270",,
Railroad Conductors and Yardmasters,"1,416,740",0.4,21.6,"44,920",0.3,13.9,16.48,20.76,25.91,30,"28,910","34,270","43,180","53,900","62,400",,
Rail-Track Laying and Maintenance Equipment Operators,"10,100",8.9,28.16,"58,580",1.4,22.32,22.62,27.05,30.74,37.41,"46,420","47,040","56,260","63,930","77,810",,
Real Estate Brokers and Sales Agents,"27,540",3.2,20.2,"42,010",0.9,13.2,14.57,18.77,23.09,28.73,"27,460","30,300","39,040","48,040","59,770",,
Real Estate Sales Agents,"2,670",13.7,39.43,"82,010",10.4,17.85,22.66,29.02,55.45,76.98,"37,130","47,120","60,360","115,330","160,110",,
Receptionists and Information Clerks,"15,380",2.2,22.98,"47,810",1,14.1,17.59,22.55,28.55,33.56,"29,330","36,590","46,910","59,380","69,790",,
Receptionists and Information Clerks,"3,530",13.4,17.23,"35,830",2,12.09,14.03,17.48,18.63,22.79,"25,150","29,180","36,360","38,750","47,410",,
"Recreation and Fitness Studies Teachers, Postsecondary","17,980",4.4,25.05,"52,100",1.6,14.72,18.18,23.14,29.37,36.8,"30,630","37,820","48,130","61,090","76,550",,
Recreation and Fitness Workers,"8,090",1.6,35.68,"74,220",0.5,24.31,30.46,38.73,38.9,40.47,"50,560","63,360","80,570","80,900","84,170",,
Recreation Workers,"88,480",2.1,16.87,"35,090",0.5,11.29,13.94,15.91,18.21,22.68,"23,480","28,990","33,100","37,880","47,180",,
Recreational Therapists,"164,070",1.9,21.82,"45,380",0.5,13.98,16.57,20.46,25.65,31.95,"29,080","34,470","42,570","53,350","66,450",,
Refuse and Recyclable Material Collectors,"629,420",0.3,32.37,"67,330",0.2,18.31,23.21,29.71,37.9,48.34,"38,070","48,280","61,790","78,820","100,550",,
Rehabilitation Counselors,"33,320",3.1,26.63,"55,380",0.9,15.3,18.69,23.79,35.32,38.61,"31,820","38,870","49,480","73,470","80,300",,
Reinforcing Iron and Rebar Workers,"11,090",4.6,20.41,"42,460",1.4,14.06,15.93,18.44,22.84,28.93,"29,250","33,120","38,360","47,500","60,170",,
Religious Workers,"271,920",1.1,19.05,"39,630",0.3,13.85,14.48,18.01,22.49,27.52,"28,820","30,120","37,460","46,770","57,240",,
Reservation and Transportation Ticket Agents and Travel Clerks,"45,990",2.5,23.13,"48,110",0.8,14.56,18.08,22.81,28.86,29.42,"30,280","37,610","47,440","60,020","61,190",,
Residential Advisors,"61,070",2.1,21.99,"45,730",0.6,14.46,17.87,21.87,23.78,29.61,"30,090","37,180","45,480","49,470","61,590",,
Respiratory Therapists,"17,380",3.1,19.4,"40,360",0.9,13.95,14.74,18.1,22.67,23.88,"29,010","30,660","37,650","47,160","49,670",,
Retail Salespersons,560,10.4,21.48,"44,670",6.4,14.27,15.44,18.16,23.08,31.35,"29,680","32,120","37,780","48,010","65,200",,
Riggers,"1,328,550",0.6,18.17,"37,780",0.2,12.58,14.29,17.59,21.7,26.21,"26,160","29,710","36,590","45,130","54,510",,
"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","181,800",3,15.53,"32,300",0.6,10.97,13.3,14.31,17.75,21.85,"22,820","27,660","29,750","36,930","45,450",,
Roofers,"145,930",1.6,17.15,"35,670",0.4,11.26,14,17.33,18.75,22.97,"23,420","29,120","36,050","38,990","47,770",,
Roofers,"132,100",1.6,15.23,"31,680",0.3,11.15,13.69,14.29,17.75,18.18,"23,190","28,470","29,730","36,920","37,820",,
"Rotary Drill Operators, Oil and Gas","86,450",1.6,15.39,"32,010",0.3,11.42,13.99,14.38,17.73,18.18,"23,750","29,090","29,900","36,870","37,820",,
"Roustabouts, Oil and Gas","21,050",3.3,17.44,"36,280",1.1,11.29,13.97,17.06,20.85,23.48,"23,480","29,060","35,480","43,380","48,840",,
Sailors and Marine Oilers,"155,240",1.7,17.4,"36,190",0.5,11.34,14.02,17.2,21.23,22.96,"23,590","29,160","35,780","44,170","47,760",,
Sailors and Marine Oilers,"26,710",4.2,17.03,"35,430",0.8,11.49,14.17,17.26,18.55,22.81,"23,890","29,470","35,890","38,580","47,440",,
Sales and Related Occupations,"46,360",2.8,16.16,"33,600",0.5,11.46,14.04,15.33,17.78,20.26,"23,840","29,210","31,890","36,990","42,140",,
Sales Engineers,"59,490",2.5,19.48,"40,520",0.5,14.04,15.34,18.15,22.76,27.1,"29,190","31,900","37,750","47,330","56,360",,
Sales Managers,"11,500",4.2,21.35,"44,410",1,14.35,17.67,21.4,23.65,29.03,"29,840","36,750","44,520","49,190","60,390",,
"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel","31,650",2.8,22.22,"46,210",0.5,14.53,18.08,22.22,26.99,29.23,"30,220","37,610","46,210","56,140","60,800",,
"Sales Representatives, Wholesale and Manufacturing","179,630",1.2,19.23,"40,000",0.3,13.95,14.67,18.09,22.67,27.59,"29,010","30,520","37,630","47,160","57,390",,
"Sales Representatives, Wholesale and Manufacturing","6,810",5.7,20.79,"43,240",1.5,14.34,16.34,18.55,23.06,29.01,"29,820","33,980","38,580","47,970","60,330",,
"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","67,750",1.8,19.25,"40,030",0.4,14,14.66,18.05,22.67,27.4,"29,120","30,500","37,550","47,150","57,000",,
"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","19,690",3.7,21.28,"44,270",0.9,14.29,17.67,21.27,23.52,29.24,"29,720","36,750","44,240","48,920","60,820",,
"Sawing Machine Setters, Operators, and Tenders, Wood","14,920",4.4,22.64,"47,100",0.8,14.45,17.96,22.53,27.16,29.94,"30,060","37,370","46,850","56,500","62,280",,
School Psychologists,"333,220",0.9,23.57,"49,020",0.3,14.53,18.16,22.95,28.87,32.81,"30,220","37,770","47,730","60,040","68,250",,
"Secondary School Teachers, Except Special and Career/Technical Education","15,540",2.6,22.33,"46,440",0.6,14.45,17.89,22.45,28,29.82,"30,060","37,200","46,690","58,240","62,020",,
Secretaries and Administrative Assistants,"6,570",2.3,21.59,"44,910",0.5,14.43,17.67,22.04,24.27,29.77,"30,010","36,750","45,850","50,480","61,920",,
"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive","3,690",6.8,28.4,"59,080",2,17.74,20.91,26.75,36.98,38.62,"36,900","43,480","55,630","76,920","80,330",,
"Securities, Commodities, and Financial Services Sales Agents","2,090",6.6,23.96,"49,840",1.3,14.48,18.13,23.12,29.16,36.26,"30,120","37,710","48,090","60,660","75,420",,
Security and Fire Alarm Systems Installers,"13,610",3.3,19.22,"39,980",0.9,13.85,14.71,18.13,22.81,25.89,"28,810","30,590","37,710","47,440","53,850",,
Security Guards,"163,210",1.5,18.04,"37,530",0.4,13.02,14.22,17.48,21.54,24.03,"27,070","29,570","36,370","44,810","49,990",,
Self-Enrichment Teachers,"134,880",1.8,19.63,"40,830",0.5,13.73,14.56,18.09,22.84,28.7,"28,560","30,280","37,630","47,500","59,700",,
Semiconductor Processing Technicians,"63,630",1.7,26.99,"56,150",0.4,17.74,22.46,27.41,30.5,37.13,"36,900","46,720","57,000","63,430","77,240",,
"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","397,600",0.8,23.21,"48,290",0.2,15.07,18.2,22.6,27.33,30.61,"31,350","37,860","47,010","56,850","63,660",,
Septic Tank Servicers and Sewer Pipe Cleaners,"29,980",3.4,20.65,"42,950",0.8,14.43,17.32,18.55,23.22,28.71,"30,010","36,020","38,580","48,290","59,720",,
"Service Unit Operators, Oil and Gas","14,540",4.2,19.98,"41,560",1.1,13.99,15.33,18.49,23.05,27.97,"29,110","31,890","38,450","47,940","58,180",,
Set and Exhibit Designers,"6,840",6.6,25.16,"52,340",1.5,15.57,18.97,24.85,29.63,31.73,"32,380","39,460","51,690","61,620","66,000",,
